text,label_true,label_pred
"""Kami memandang promosi identitas Indonesia akan bergaung lebih kencang lagi di Shanghai didukung dengan diplomasi kuliner Indonesia yang akan diperankan oleh restoran ini,"" kata Konsul Jenderal RI untuk Shanghai Deny Kurnia.",id,id
"Di Malaysia, orang Melayu berbudi pekerti, ada adabnya dan menghormati meritokrasi.",ms,ms
"Jika sudah memilih, berikut ini adalah penjelasannya.",id,id
"Kesukaran yang dialami penghuni rumah warga emas itu, mendapat perhatian Presiden Kelab Lions Tanjung Bidara, Chew Chert Fong yang melawat rumah itu.",ms,ms
Kapolres Karanganyar menanyai sejumlah remaja yang tertangkap pada lokasi demo.,id,id
SKMM telah melaksanakan pelbagai inisiatif sepanjang beberapa tahun kebelakangan ini bagi memastikan industri komunikasi dan multimedia negara terus berdaya saing dalam suasana yang makin mencabar.,ms,ms
"Harith berkata, sepanjang berada di Finland, dia sering berterima kasih kepada peminat melalui laman sosial.",ms,ms
"Kalau pejabat tingkat negara harus punya data jangan sembarangan,” ujarnya.",id,id
Mereka boleh berjimat besar kerana tidak perlu membayar faedah-faedah lain.,ms,ms
"“Mereka mengatakan jika saya mencintai orang biasa, kami memiliki naskah untuk Anda,” ujar Cage.",id,id
"""Kantor yang kami tempati sudah melahirkan tiga periode pemimpin eksekutif dan legislatif di Kota Depok juga kebanjiran setinggi 40 cm,"" ujar Ketua KPU Depok, Nana Shobarna, di Kantor KPU Kota Depok, Jumat (3/1).",id,id
"Tim-tim itu adalah PSS Sleman, Persipura Jayapura, Borneo FC, Barito Putera, PSM Makassar, dan Persija Jakarta.",id,id
"Selain membantu PKS, Firma penyelidikan itu turut menjangkakan kerajaan bakal menyediakan lebih banyak insentif khas untuk usahawan tani dalam meningkatkan pengeluaran makanan bagi kegunaan domestik, seiring dengan pertambahan penduduk.",ms,ms
"Sehubungan itu, orang ramai yang membeli susu mentah, digesa supaya mendidihkan susu berkenaan terlebih dahulu sebelum meminumnya.",ms,ms
"Ibu korban, Ratnawati mengungkapkan, rencananya APA akan masuk TK bersama adik pelaku.",id,id
Sementara hasil negatif ada 686 dan yang masih proses ada 88 orang dan ada 4 meninggal dunia.,id,id
"""Sudah cukup, kita perlu tahu apa yang terjadi.",id,id
Kemlu: Jumlah WNI Positif Corona di Luar Negeri Menjadi…,id,id
"Menteri Pengangkutan, Datuk Seri Liow Tiong Lai sebelum ini berkata, PSC akan dinaikkan di semua lapangan terbang di negara ini bermula tahun depan namun menegaskan kekal rendah berbanding lapangan terbang di negara lain di rantau ini.",ms,ms
"Sepanjang perbicaraan yang bermula 14 Julai tahun lalu, pihak pendakwaan mengemukakan 20 saksi manakala pihak pembelaan memanggil ketiga-tiga tertuduh sebagai saksi pembelaan.",ms,ms
Pandemi virus corona belum diketahui kapan akan berakhir.,id,id
"Sejak Perang Armenia-Azerbaijan kembali pecah pada 27 September 2020, Rusia meyakini Turki di bawah komando Presiden Recep Tayyip Erdogan telah memobilisasi tentara bayaran dari Suriah.",id,id
"Yang turut hadir Menteri Besar Johor, Datuk Seri Mohamed Khaled Nordin (berdiri enam dari kanan).",ms,ms
"Akhirnya Elly Mazlein kahwin ""SAYA tak peduli apa orang kata tentang kisah pertunangan saya yang pelbagai versi tersebar sejak dua tahun lalu.",ms,ms
"Lapor BBC.com yang memetik Pentadbiran Atmosfera dan Lautan Nasional (NOAA) sebagai berkata, satelit itu akan memaparkan gambaran imej gelombang awan lebih jelas dan pantas berbanding sebelum ini.",ms,ms
"Pertama, dimensi kecakapan secara nasional tinggi yang terkorelasi dengan angka pemberantasan buta aksara dan rata-rata lama sekolah sudah baik.",id,id
Timbul senario sembilan kali undian adalah untuk memaksa pihak kerajaan meminda beberapa fasal yang dikatakan akan mencabuli hak asasi rakyat Malaysia.,ms,ms
Kelompok masyarakat adat di Amazon dan tempat lainnya di dunia diketahui bereaksi dengan keras terhadap orang luar di tanah mereka.,id,id
"""Pak Gubernur swab di Sumbawa siang dan hasilnya keluar menjelang magrib, negatif,"" kata Juru Bicara Tim Satuan Tugas Penanganan COVID-19 Provinsi NTB I Gde Putu Aryadi kepada wartawan melalui pesan singkat dari Mataram, Senin (21/9).",id,id
"22. Pemuda ke depan minta gaji minimum untuk golongan pekerja, mendesak biar disegerakan.",ms,ms
Kerana itu presiden sendiri dalam hari pertama dan ketiga perhimpunan parti telah memberi huraian tepat dan berkesan dengan mema­damkan pelbagai tohmah serta sangkaan jahat daripada pihak tertentu.,ms,ms
"""Dalam perjalanan, kami dikejar anjing yang ketika itu sedang menggonggong roti.",ms,ms
Menurut Ateng selain mengetatkan aturan larangan mudik Kemenhub harus memberikan penalti untuk mereka yang melanggar.,id,id
"Kata-kata ini amat relevan dijadikan sebagai konsep hidup dalam berkeluarga, bermasyarakat dan bernegara.",ms,ms
"Hati-hati di musim panas SAUDARA PENGARANG, Menghadapi ujian daripada Allah SWT CUACA panas dua bulan kebelakangan ini kadangkala menyebabkan tekanan dalam diri hingga menyebabkan orang lain menjadi mangsa kemarahan kita.",ms,ms
"Menurutnya, program edisi keempat itu dianjurkan bagi memupuk minat dan mendedahkan pelajar terhadap pendidikan dan penyelidikan melibatkan sains kimia serta memberi peluang kepada mereka mempelajari sains di luar kelas.",ms,ms
"“Sejak 11 hari lalu, tiada pasukan perubatan datang kecuali anggota tentera dari beberapa negara yang menghantar makanan dan membawa keluar beberapa mangsa yang parah akibat gempa bumi,” katanya ketika ditemui Utusan Malaysia di sini hari ini.",ms,ms
"Menurut Anies, alasan penerapan PSBB total kembali karena adanya peningkatan kasus positif Covid-19 selama 12 hari pertama bulan September.",id,id
"Bangunan komuniti ini akan merancakkan lagi aktiviti penduduk,” katanya.",ms,ms
Baru balik dari Tanah Suci Mekah selepas menunaikan umrah.,ms,ms
Misalnya 1500 hingga 1800 kalori untuk wanita dan 1800 hingga 2400 kalori untuk lelaki.,ms,id
Ia memakai transportasi pesawat.,id,id
"Ketua Pelaksana DPS St. Kristoforus Matani, Penfui Timur, Dr. Karolus Kopong Medan, S.H, M.Hum ketika memantau kegiatan gotong royong umat, Minggu (2/2) mengapresiasi positif.",id,id
"Selama ini yang kita dengar adalah cerita-cerita rakyat Malaysia yang mencipta nama, kemasyhuran, kekayaan dan kehebatan di negara luar.",ms,ms
“Secara umum saya memang mahu sampaikan salam kepada semua namun apa yang penting adalah menyampaikan mesej bahawa Mama adalah kesinambungan kepada perjuangan Papa.,ms,ms
"Sebelum menyamai catatan gelar juara dunia Schumacher, Hamilton telah mematahkan rekor kemenangan balapan milik pembalap legendaris asal Jerman tersebut.",id,id
Impiannya ialah untuk melihat liga bola sepak Asia dijalankan secara profesional seperti di Eropah.,ms,ms
"Presiden Jokowi mengumumkan meneken PP PSBB Covid-19, namun tidak langsung dirilis ke publik.",id,id
Hubungan rumah tangganya inipun jauh dari gosip miring dan tetap adem ayem hingga saat ini loh.,id,id
“Total penambahan sementara dari jumlah penambahan terbaru pasien positif terinfeksi Covid-19 sebanyak 3 orang pada hari Sabtu berasal dari klaster Gowa dan klaster Pesantren Temboro.,id,id
"Sebab itulah, dalam hal ini, mentadbir urus alam perlulah dilakukan dengan cekap dan baik.",ms,ms
"Itu adalah respons yang diterima pemilik Restoran Asam Pedas yang terletak di Sungai Buloh, Selangor, Mohd Izuan Chek Dollah, 24. Diusahakan bersama ibu bapanya, Chek Dollah Mohd.",ms,ms
Polis yang tiba tidak lama kemudian menutup kawasan itu bagi melakukan siasatan bagi mencari punca kejadian tersebut.,ms,ms
"Azlan seterusnya membe­ritahu, pihaknya berharap kementerian terlibat dapat menge­nal pasti teknologi terkini dan bersesuaian dalam hal itu bagi menjamin kesejahteraan penduduk di kawasan terbabit.",ms,ms
"Ali Hamsa berkata, tindakan tersebut boleh dikenakan ke atas mana-mana penjawat awam yang didapati melanggar peraturan serta mengambil bahagian dalam perhimpunan haram tersebut.",ms,ms
PELAKON yang menjalani penggambaran di Wakaliwood.,ms,ms
"Dalam hal ini, si pemberi mempunyai niat yang tidak jujur dengan tujuan hanya memberikan sesuatu untuk mencapai apa yang dihajati.",ms,ms
"Jurucakap tentera, Udaya Nanayakkara berkata, pihaknya tidak lagi menggunakan senjata berat sejak beberapa minggu ini selepas kawasan yang dikuasai pemberontak Tamil mengecil dan keselamatan penduduk terancam jika ia tidak dihentikan.",ms,ms
Termasuk di dalam stimulus lanjutan ini adalah pengecualian perhitungan aset berkualitas rendah dalam penilaian kesehatan bank dan juga penundaan implementasi Basel III.,id,id
"""Ketika Malaysia menewaskan Korea Selatan 2-1 di perlawanan terakhir Kumpulan 2 Asia, sebenarnya Hassan Sani memang boleh menjaringkan gol sendiri, namun dia memilih membuat hantaran kepada James Wong.",ms,ms
Bahkan ia pernah dikejar masyarakat saat ingin liputan di suatu tempat yang suku dan budaya masih sangat awam sekali.,id,ms
Kolej kediaman perlu merealisasikan cabaran melahirkan graduan seimbang ilmu dan akhlak.,ms,ms
Ia memerlukan masa untuk bangkit.,ms,ms
Meningkatkan Kecepatan Website : situs yang lamban akan meningkatkan kemungkinan memberikan pengalaman buruk kepada pengakses situs.,id,id
"Pencabar terdekat Leicester, Tottenham yang beraksi semalam sekadar meraih satu mata selepas mencatat keputusan seri 1-1 bertemu Liverpool.",ms,ms
"Sementara kredit bermasalah atau NPL sebesar 1,75 persen dan total realisasi pembiayaan sebesarRp145,6 triliun dan nonpembiayaan sebesar Rp4,7 triliun.",id,id
“Kita bersyukur karena ada personel Brimob Polda Sulsel yang mau turun tangan membantu membersihkan lingkungan dan kanal.,id,id
"Beras, gula pasir dan minyak goreng cukup banyak termasuk harganya juga masih stabil.",id,id
"Karenanya, ia mengimbau kepada peladang tidak perlu takut.",id,id
"Dua orang pengunjuk rasa tewas dalam bentrokan, kata ombudsman publik, sementara program medis negara EsSalud membenarkan dalam sebuah pernyataan, bahwa dua pria telah tewas karena luka tembak.",id,id
Antara terlibat ialah pekan Ringlet apabila air di sungai berhampiran naik melimpahi tebing menyebabkan 150 orang dari 37 buah keluarga terpaksa dipindahkan ke pusat pemindahan banjir di pekan tersebut.,ms,ms
Temuan foto NASA lagi-lagi membawa kecurigaan tentang kehidupan di Planet Mars.,id,id
Adalah lazim dalam hidup berasrama untuk berkongsi barangan tertentu dengan orang lain yang berlainan bangsa dan agama.,ms,ms
"Dalam pedoman tersebut, Kemendikbud meniadakan penyelenggaraan upacara di satuan pendidikan hingga perwakilan pemerintah di luar negeri dalam upaya pencegahan persebaran Covid-19.",id,id
"""Antara lain dengan memperhatikan jarak aman antara saksi dengan penyidik yang sudah menggunakan Alat Pelindung Diri (APD) lengkap.",id,id
Ambil iktibar nasib rakyat Pulau Pinang KUALA LUMPUR 2 Dis.,ms,ms
"""Kejayaan tahun ini juga membawa makna tersendiri dan menjadi hadiah paling istimewa sempena ulang tahun keputeraan Seri Paduka Baginda Yang di-Pertuan Agong,"" katanya dalam ucapan pada majlis tersebut.",ms,ms
"Sabtu, 22 Oktober 2016 - 2:23PMBajet 2017 sokong kesinambungan pembangunan Iskandar Malaysia JOHOR BAHRU: Bajet 2017 dapat meningkatkan dan membantu rakyat menghadapi situasi ekonomi mencabar ketika ini.",ms,ms
"Semoga koperasi kita bisa besar dan kuat menjadi pemain global seperti yang pernah diharapkan Presiden Joko Widodo,"" katanya.",id,id
"Gelandang Manchester City, Kevin De Bruyne pun bersuara soal kelanjutan Liga Inggris musim ini.",id,id
Perkara itu terbongkar apabila Jabatan Pendaftaran Negara (JPN) menjalankan ‘Op ID’ di perumahan tersebut malam tadi.,ms,ms
"Diumumkannya jadwal MotoGP 2020 yang baru tidak hanya membuat penggemar bahagia, melainkan juga para pembalap yang terlibat di dalamnya.",id,id
Abdah menegaskan Kementerian Belia dan Sukan (KBS); Kementerian Pendidikan (KPM); Persatuan Bola Sepak Malaysia (FAM) wajar kembali duduk semeja bagi mencari kaedah terbaik bagi menggilap bakat dan melahirkan seramai mungkin pemain berbakat.,ms,ms
"Katanya, pengalaman luas Annuar ketika menerajui Kementerian Belia dan Sukan satu masa dahulu meletakkan tokoh itu berada di kelas yang tersendiri.",ms,ms
Bagaimana proses transformasi ini boleh dilaksanakan?,ms,id
Ramalan Zodiak Cinta sagitarius teringat masa lalu.,id,id
Purata Pergerakan Tahunan (SMA200) pula menunjukkan indeks masih kekal di dalam aliran mendatar.,ms,ms
"Turut hadir Penolong Pengarah Bahagian Pembangunan Seni Budaya YWJ, Syarifah Noorfaiza Syed Rusli dan Yang DiPertua Majlis Daerah Pontian, Suhairi Hashim.",ms,ms
"Saya adalah saksi yang mendengar hubungan seks mereka yang liar,"" lanjutnya.",id,id
"Kaunter rugi mengatasi untung dengan 758 berbanding 227 manakala 245 kaunter tidak berubah, 413 tidak diniaga dan 21 lagi digantung.",ms,ms
"Jakarta (ANTARA) - Seorang mantan anggota Parlemen dan anggota Dewan Privat Inggris, Norman Baker telah mengecam Pangeran Harry dan Meghan Markle karena menggunakan puluhan juta poundsterling uang pajak Inggris, sebelum memutuskan pindah ke Los Angeles.",id,id
"Enam kampung unik yang menyuguhkan berbagai keunikan di Solo ini menjadi tujuan destinasi wisata saat akhir pekan, berminat?",id,id
Belum ada penelitian lanjutan yang membuktikan adanya hubungan antara bentuk awan tersebut dengan bakal terjadinya gempa dan tsunami.,id,id
"Md Ghazali berkata, ada pelbagai teknik membentuk bonsai dalam pasu termasuk batang yang ditanam secara menegak atau cokan.",ms,ms
Perkahwinan boleh mendatangkan keberkatan dan keharmonian dalam kehidupan dan juga mengeratkan hubungan antara sesama manusia.,ms,ms
"Journey 2: The Mysterious Island dibintangi oleh bekas ahli gusti, Dwayne Johnson berada di tempat ketiga dengan memperolehi kutipan tiket berjumlah AS$13.4 juta (RM40.8 juta).",ms,ms
"""Ini agar terus kita perbaiki,"" katanya.",id,ms
"""Sebab itu saya mengambil langkah berani berhenti kerja selepas tujuh tahun berkhidmat sebagai kakitangan kerajaan walaupun masih terikat dengan kontrak yang ditandatangani selama 10 tahun memandangkan saya adalah penerima biasiswa kerajaan.",ms,ms
COM - Bagi Anda yang berniat untuk membeli rumah lewat KPR.,id,id
"Sementara itu, tokoh akademik dari UKM seperti Dr.",ms,ms
Bekas pertahanan tengah skuad kebangsaan era 70-an itu membidas betapa kebanyakan pemain tempatan yang memegang tag harga sehingga bernilai jutaan ringgit sebenarnya 'indah khabar dari rupa'.,ms,ms
"Selain itu, edukasi kepada media dan masyarakat serta promosi tentang keunggulan produk investasi berjangka, termasuk profesi wakil pialang kepada kalangan mahasiswa.",id,id
"Keseluruhan Misi Syria Kelapan Aman Palestin mengagihkan 2,000 kotak bantuan kepada pelarian Palestin di Syria.",ms,ms
"Harus diakui bukan prestasi terbaik tetapi mempertimbangkan harga dan penggunaan port micro-USB yang masih awam ditemukan aksesori casnya, jelas bukan menjadi masalah besar.",id,id
“Kami memiliki tanggung jawab di Kecamatan Medan Sunggal dan Medan Selayang serta Sunggal Deliserdang.,id,id
Komeng ditangkap pada Senin 20 Januari 2020.,id,id
"Dia akan menerima informasi, dia mendengarkan, dan dia bisa mencari opsi lain.",id,id
PLN Johor ungguli bawah 16 tahun SEREMBAN 4 Okt.,ms,ms
Perkampungan No Gun Ri terletak di Hwanggan-myeon di pedalaman Korea Selatan.,ms,ms
Arteta menambahkan perkembangan Willian lebih lambat daripada lainnya.,id,id
"Di antara kasus-kasus WNI positif Covid-19 yang tercatat, sebanyak 465 WNI telah sembuh, 414 masih dalam perawatan, sementara 49 meninggal dunia.",id,id
"""Apalagi ada isu dana haji yang tidak-tidak kami sepakat tak ada 1 rupiah dana haji disalahgunakan,"" ujar Yandri.",id,ms
Johor yakin dapat tarik pelaburan sektor pembuatan tertinggi JOHOR BAHRU 28 Okt.,ms,ms
"Menurut Hidayat, Komisi VIII DPR tidak pernah memberikan persetujuannya.",id,id
“Ada sekurang-kurangnya 50 batang pokok yang lebih tinggi daripada meranti kuning yang ditemui pada Jun lalu.,ms,ms
Dijelaskan oleh Anna bahwa untuk menurunkan berat badan tidak bisa dilakukan secara instan dalam waktu singkat.,id,id
Jakarta (ANTARA) - Petenis Austria Dominic Thiem akan mempertaruhkan kemampuannya untuk mencetak gelar Grand Slam perdananya di Australia Open 2020 dengan menghadapi petenis peringkat dua Novak Djokovic di babak final hari Minggu.,id,id
"KPU Bukittinggi menggelar sosialisasi pendaftaran pasangan calon Walikota dan Wakil Walikota di Rocky Hotel Bukittinggi, Selasa 18 Agustus 2020.",id,id
"Sejumlah sekitar Rp750 juta diantaranya berupa jam tangan rolex, tas Tumi dan LV, baju Old Navy.",id,id
"Ini berikutan, kegiatan menggodam dilakukan menerusi pelbagai aplikasi menarik yang ditawarkan kepada pengguna tanpa mereka sedari.",ms,ms
"Apa yang saya boleh beritahu dan apa yang saya tahu daripada peringkat saya, program ini akan diteruskan.",ms,ms
Ia menyatakan bahwa MoonRanger akan kehilangan kontak dengan pengontrol di Bumi selama melakukan penjelajahannya di bulan.,id,id
"FADLY HASHIM (tengah) bergambar bersama pelumba pasukan Racing Lawyer selepas memenangi pertandingan go-kart anjuran Jawatankuasa Peguam Kuala Lumpur di Shah Alam, Selangor baru-baru ini.",ms,ms
"Oleh karena itu saya minta kepada seluruh gubernur, bupati, walikota untuk terus memonitor kondisi daerah dan terus berkonsultasi dengan pakar medis untuk menelaah situasi yang ada,"" kata Jokowi.",id,id
Kita seolah-olah terlupa puasa itu mendidik kita untuk kawal hawa nafsu makan dan minum.,ms,ms
"Lebih jauh menurutnya, total sejak operasi tersebut digelar pada 24 April hingga 13 Mei 2020, tercatat ada 18.225 kendaraan diputarbalikkan saat ingin keluar wilayah Jadetabek.",id,id
"Undang Abdullah ke Jepun dengan menaiki kapal khas, Karumaru, yang dihantar Maharaja Jepun semata-mata untuk menjemputnya.",ms,ms
"“Saya merasa sangat senang, dan paling bahagia atas kemenangan ini (melawan Ferencvaros).",id,id
